S#,SNAME,SEX,BDATE,HEIGHT,DORM
2216480099,张文,男,2000-07-13,1.56,东17舍503
2220421886,吴琳,女,2001-07-21,1.61,东21舍103
2229539389,杨帅,女,2002-09-21,1.42,东21舍723
2225226318,魏敏,女,1999-11-23,1.46,西17舍222
2200864420,涂帆,女,2007-03-08,1.59,西13舍929
2212276960,邢洁,男,2004-08-08,1.54,西20舍209
2206847987,郑鹏,男,2003-01-12,1.69,西17舍413
2220660361,吕欢,男,2000-03-29,1.57,西12舍419
2219398810,王欢,女,2003-07-06,1.48,东5舍423
2197505220,陈冬梅,女,2004-07-12,1.46,东7舍709
2211348883,杨畅,女,2003-02-05,1.57,西20舍330
2211888581,孙丹丹,女,2001-11-23,1.67,西19舍702
2227057166,郝阳,男,2005-11-04,1.9,东10舍729
2225307799,宋红霞,女,2000-02-21,1.53,西20舍319
2207409826,朱红,女,2003-11-01,1.54,东20舍224
2217367434,李峰,男,1999-09-28,1.73,西13舍112
2215221233,王柳,男,2006-12-13,1.6,西14舍526
2220975837,张春梅,女,2004-05-02,1.52,西20舍721
2194114150,檀志强,女,2004-09-23,1.63,东22舍121
2219510864,李秀云,女,2005-05-22,1.76,东21舍313
2205515721,曾刚,男,2002-02-25,1.41,西11舍724
2196674796,王燕,男,2006-07-01,1.84,西8舍204
2224313325,石强,男,2007-03-08,1.63,西17舍414
2191715924,姜晨,男,2000-06-11,1.49,西1舍221
2227085479,刘云,女,2004-04-20,1.6,东12舍113
2228151916,黄俊,男,2005-04-06,1.78,西4舍903
2193313951,胡小红,男,2006-05-15,1.55,东16舍305
2197684129,张兵,女,2004-02-05,1.63,西16舍428
2224490540,何柳,男,2000-04-01,1.68,西16舍122
2204188421,周伟,男,1999-06-19,1.63,西2舍524
2220599804,喻秀珍,女,1999-06-18,1.42,西17舍728
2226464423,刘波,女,2006-07-07,1.57,东17舍312
2191755132,梁凯,女,2001-02-09,1.77,西4舍824
2220952074,张海燕,男,2001-03-23,1.62,东10舍208
2206986782,孙琴,男,1999-12-30,1.66,西3舍203
2202172835,何飞,男,2003-11-27,1.67,西21舍224
2201568672,张云,男,2007-01-05,1.88,东8舍428
2207551740,张红梅,男,2004-07-26,1.74,西4舍915
2213286361,林艳,男,2007-02-25,1.66,西2舍306
2200608256,李桂珍,男,2002-11-08,1.84,西13舍513
2216257176,林萍,女,2007-02-27,1.56,东15舍203
2220101208,李波,男,2001-02-05,1.63,西7舍109
2202109044,王平,男,2002-05-05,1.7,西10舍914
2215954204,陈晨,男,2005-11-30,1.5,东1舍420
2221954611,张桂芝,女,2001-07-16,1.61,西18舍416
2220194646,伍健,女,2003-12-08,1.45,西16舍302
2214475434,张海燕,男,2001-07-16,1.76,西19舍913
2202265465,刘琳,男,2002-09-29,1.76,西15舍122
2204991309,蔡强,女,2004-01-01,1.57,西20舍213
2222359716,张芳,男,1999-10-06,1.76,东16舍103
2223646724,李勇,男,2004-12-12,1.71,西6舍302
2195355694,张阳,女,2001-10-08,1.5,东3舍303
2220321709,汪桂芝,女,2002-07-15,1.49,西7舍101
2198748458,宋洋,男,1999-07-28,1.79,东16舍521
2204494721,郎淑华,女,1999-07-30,1.58,西16舍802
2221319535,易博,男,2006-06-11,1.7,东15舍913
2196859309,吴桂芳,男,2003-05-16,1.64,西15舍727
2225477158,张荣,女,2000-07-24,1.54,西1舍908
2209490575,周红霞,女,2002-04-18,1.65,西2舍305
2203075889,杨秀云,男,2003-10-23,1.55,西15舍324
2221523707,卢利,女,2002-04-02,1.78,西7舍819
2205369229,李彬,男,2002-04-22,1.5,东22舍901
2190166881,董勇,女,2005-05-20,1.67,西15舍818
2215294268,孙桂荣,男,1999-09-28,1.79,西11舍907
2210169788,谭金凤,男,2000-07-10,1.76,东11舍401
2223648570,韩东,女,2004-04-20,1.58,西18舍626
2205488441,徐旭,女,2002-11-14,1.64,东20舍913
2214527896,丁燕,男,2001-09-24,1.57,西8舍127
2190709637,文红梅,男,2003-09-08,1.64,西19舍903
2204304620,李东,女,1999-07-10,1.57,东18舍412
2206763119,刘淑华,女,2001-11-16,1.58,东1舍220
2210840925,何宁,男,2005-09-30,1.66,东3舍525
2190913039,黄莹,女,2003-12-16,1.48,东18舍408
2199355638,李桂英,男,2007-05-17,1.75,东6舍916
2220125083,王玉华,女,2001-07-05,1.55,西9舍310
2190617743,王秀云,女,2001-07-01,1.53,西2舍218
2215428563,王玉珍,女,2005-12-31,1.59,西20舍919
2199375767,曹桂兰,女,2007-05-24,1.63,西12舍405
2225325711,张佳,男,2004-05-06,1.76,东1舍810
2223426935,陈杰,女,2006-03-06,1.65,西22舍717
2202152045,梁海燕,女,2000-04-21,1.5,东2舍522
2225842938,罗琴,男,2005-09-08,1.6,东9舍727
2219727643,邵秀兰,男,2002-02-15,1.91,东16舍930
2206433065,王兵,女,2001-01-20,1.56,东3舍926
2227849323,聂欣,男,2000-12-06,1.72,东21舍720
2218735044,周杨,男,2002-05-07,1.68,东9舍722
2226881248,陈桂兰,女,2000-10-30,1.59,东19舍422
2228831760,陈成,女,2005-06-23,1.52,东18舍722
2226291834,孟丽娟,男,2006-08-07,1.79,东3舍126
2196401250,孙秀梅,女,2000-01-09,1.52,东10舍813
2227572084,徐平,男,2006-05-27,1.57,西18舍725
2223765430,刘红,男,2005-10-19,1.65,西11舍910
2218181000,熊慧,男,2003-06-19,1.98,东7舍913
2207188302,范玉珍,男,2002-01-16,1.72,西8舍817
2218037968,崔萍,女,2005-07-03,1.63,东20舍625
2190773978,何想,女,2003-10-15,1.52,东18舍503
2220478175,黄晨,女,2006-07-01,1.48,西19舍330
2200473041,姬宁,女,2005-07-26,1.7,西3舍423
2201552289,董兵,男,2003-07-03,1.55,西17舍526
2198458865,李淑珍,女,2000-12-07,1.62,东1舍218
2198774998,蒋浩,女,2003-06-11,1.55,东4舍501
2222842395,伍亮,女,2003-03-07,1.55,西18舍130
2205122546,陈平,男,2007-04-02,1.7,东4舍705
2208314585,冼飞,男,2003-08-31,1.61,西10舍327
2214939130,余霞,女,2000-10-19,1.75,西10舍422
2190085725,冯建华,男,2005-09-27,1.75,西17舍117
2219465256,岳旭,男,2002-04-06,1.6,西10舍923
2201256309,林金凤,女,2003-01-18,1.63,东1舍425
2190467280,梁健,男,2005-05-02,1.59,东20舍125
2227751570,郭帅,女,2007-04-25,1.71,东1舍419
2218566844,宋建,男,2005-07-26,1.69,西18舍521
2226786594,陈敏,女,2001-08-26,1.47,西16舍709
2193126280,黎晨,女,2005-08-25,1.61,东6舍207
2200403781,常杰,女,2000-10-29,1.5,西9舍626
2200814121,冯阳,男,2003-11-15,1.6,西18舍217
2223038838,张志强,女,2001-09-01,1.47,东14舍318
2227244704,张倩,男,2000-05-02,1.64,东5舍521
2227322752,吕淑兰,女,2004-04-26,1.51,西14舍505
2224884269,王成,女,2001-04-09,1.54,西5舍621
2194757156,李洁,男,2006-04-08,1.54,东3舍812
2202910824,门明,女,2003-01-07,1.49,西11舍529
2201309848,黄冬梅,女,2004-12-09,1.62,东4舍214
2204024160,周玉兰,男,2006-04-02,1.73,西16舍917
2223730600,邢丽华,男,2002-03-03,1.56,东4舍920
2220346941,李玉英,男,2005-09-23,1.77,西16舍118
2228098593,石萍,女,2005-08-06,1.54,西18舍516
2208674705,李颖,女,2007-02-03,1.34,西18舍202
2210430435,王莹,女,2007-04-08,1.74,西3舍226
2229727073,杨玉珍,女,1999-09-19,1.66,西14舍317
2220564052,苏建军,女,2003-05-22,1.66,西6舍904
2206209806,苏鑫,男,2003-06-18,1.75,西17舍619
2212521315,安慧,男,2004-09-06,1.61,东19舍830
2224806344,孟淑英,女,2003-04-06,1.64,东16舍528
2221417674,翟涛,男,2002-07-13,1.73,东17舍320
2192124606,刘磊,男,2004-06-04,1.79,西11舍527
2209398033,桂婷婷,女,2003-12-04,1.51,西19舍527
2228491047,马桂英,女,2001-02-21,1.61,东7舍909
2199290142,陈晨,男,2004-01-21,1.65,东17舍621
2203171842,林红霞,女,2000-10-11,1.54,东18舍810
2215081835,虞伟,男,2004-10-18,1.67,东9舍325
2225201769,杨冬梅,女,2006-09-12,1.71,西14舍301
2219729281,赵琳,女,2000-05-12,1.49,西1舍817
2227154471,刘丹,女,2007-02-28,1.5,西8舍420
2198066875,郭丽,男,2003-09-23,1.63,西2舍311
2216343943,余婷,女,2001-10-21,1.73,东19舍827
2194534679,高建华,男,2007-02-25,1.83,西20舍312
2197288707,徐波,男,2006-01-16,1.77,西15舍904
2196754875,宁平,男,2000-07-23,1.55,西22舍424
2228981008,吕斌,女,2002-08-10,1.59,西17舍611
2225862226,杨坤,男,1999-08-01,1.75,西18舍814
2208394185,李辉,女,2000-08-23,1.54,西22舍420
2219722924,丁淑英,男,2000-01-08,1.63,东18舍310
2205874816,任浩,女,2006-10-13,1.49,东7舍616
2205802546,谭瑜,女,2006-11-20,1.7,东6舍229
2200328992,黄浩,女,2006-03-20,1.56,东12舍424
2219120228,高利,男,1999-10-06,1.55,东9舍226
2219944181,王玉,女,2006-06-18,1.56,东21舍623
2227802468,巩博,男,2004-11-19,1.8,东13舍222
2222774173,张小红,女,2003-09-28,1.43,东16舍216
2193837272,胡秀兰,女,2006-03-11,1.72,西5舍503
2227017735,潘红,男,1999-07-06,1.47,东6舍719
2225305615,周兵,女,2007-04-05,1.49,东16舍319
2222544563,张明,男,2005-12-09,1.63,西11舍426
2207359959,张宁,男,2003-10-06,1.86,东5舍722
2224315421,刘红,女,2000-09-24,1.63,西12舍105
2191292848,凌健,男,2006-05-25,1.81,西3舍425
2227367289,吴霞,女,2004-10-14,1.66,西6舍412
2204751805,杨勇,女,2001-04-02,1.7,东14舍127
2221796906,郑利,男,2005-01-07,1.62,东22舍508
2227271782,沈鹏,男,2006-03-03,1.67,东21舍423
2213873823,郭桂芳,男,2003-12-10,1.6,西18舍730
2224484106,吴春梅,男,2002-03-15,1.72,东2舍802
2208410904,何秀梅,女,2003-02-22,1.55,东14舍113
2194317019,施璐,男,1999-09-30,1.62,东8舍923
2197689009,宋静,女,1999-09-04,1.55,西1舍214
2205852023,江楠,男,2006-01-24,1.84,西17舍323
2194980143,朱玉英,女,2003-09-12,1.55,西18舍805
2205009038,宋慧,男,2005-05-22,1.63,东1舍827
2216893424,缪帅,男,2005-09-12,1.65,西7舍321
2218261532,韦伟,男,2005-08-23,1.77,东19舍321
2229222254,赵莉,男,2002-02-01,1.66,东5舍227
2223211578,盛东,女,2006-03-12,1.69,东7舍620
2228399649,殷彬,女,2004-05-03,1.55,西17舍327
2217844395,薛淑华,女,2006-08-19,1.67,东14舍129
2191700786,马欣,女,2005-06-18,1.72,西19舍827
2200190044,信玉,女,2003-08-21,1.65,东15舍906
2217289989,李琴,男,2006-04-14,1.56,西2舍419
2221336017,苏刚,女,2002-05-04,1.57,西19舍315
2196180151,郭莉,男,2000-04-15,1.65,东13舍119
2214324974,张坤,男,2002-01-02,1.63,东6舍901
2221188010,詹明,男,2005-05-30,1.65,西16舍513
2207315291,王彬,女,2000-02-16,1.73,西5舍608
2224198433,江鑫,男,1999-10-21,1.75,东19舍809
2204596737,陈丽,女,2004-06-04,1.56,东21舍723
2207920238,尹娟,男,2005-01-22,1.7,东18舍306
2213482189,翟涛,女,2000-11-09,1.8,西6舍322
2201390369,王柳,男,2000-01-03,1.65,西8舍213
2208929546,李坤,男,2004-11-02,1.72,西16舍417
2196139426,郑杰,男,2006-04-28,1.64,东17舍422
2210111766,罗春梅,男,2004-02-13,1.77,东16舍827
2215469721,王欢,男,2000-12-20,1.62,东22舍611
2195783298,刘丹,女,2001-12-21,1.6,东5舍613
2205417859,马冬梅,男,2002-02-26,1.7,西8舍804
2204982624,刘坤,男,1999-10-25,1.71,东9舍726
2226937528,徐秀芳,女,2006-01-19,1.48,西16舍926
2198711970,林柳,男,2000-07-08,1.76,西11舍803
2212180029,刘霞,女,2007-03-09,1.63,西13舍216
2200239325,游军,女,2006-09-11,1.51,东1舍722
2190031545,余秀云,男,2003-06-13,1.72,西11舍118
2196946149,王柳,女,2000-12-27,1.52,东7舍602
2212450974,詹彬,女,2001-01-25,1.58,东6舍226
2224939441,郭宇,男,2002-01-24,1.79,西11舍805
2220314237,杨荣,男,2003-10-05,1.73,东3舍329
2213564743,戴洁,男,2002-07-04,1.67,东13舍715
2198825389,骆宁,男,2004-11-18,1.63,西1舍824
2219420495,冯玉梅,女,2006-04-15,1.4,西17舍613
2193698672,张志强,男,2006-02-14,1.76,西7舍909
2201769573,李秀英,女,2006-01-26,1.37,东5舍916
2212815091,王强,男,2003-06-30,1.75,东20舍327
2190160895,饶丽,女,2007-02-11,1.63,东6舍604
2214273963,杨秀珍,男,2006-06-04,1.78,西12舍724
2216316631,杨红,女,2005-02-07,1.61,东15舍918
2210772272,雷鑫,男,2002-01-20,1.72,西8舍510
2190399302,王俊,男,2007-02-19,1.69,东3舍129
2193790978,胡瑜,男,2005-08-20,1.76,西18舍210
2217885804,蒋健,女,2003-05-10,1.53,东19舍928
2220231319,郭利,女,1999-06-12,1.64,东7舍905
2198263310,常琴,女,2007-05-05,1.71,西15舍218
2221386107,崔超,女,2004-09-05,1.67,东9舍812
2205023627,黄建华,男,2001-10-01,1.73,西1舍117
2202512037,方琴,女,2007-02-08,1.74,西6舍606
2218519483,张军,男,2000-09-20,1.73,东9舍120
2193302551,周丽华,女,2006-06-13,1.55,西12舍409
2224655641,罗敏,女,2003-11-16,1.8,西20舍220
2205869580,陈柳,女,2002-03-21,1.66,东11舍923
2197109264,孙颖,男,2001-05-19,1.67,西15舍402
2213671685,陈杰,男,2001-12-07,1.76,西7舍505
2203020910,张瑜,女,2001-09-26,1.68,东22舍327
2220895360,王丹丹,男,2003-02-03,1.56,东9舍510
2192295008,杨帆,女,2005-07-28,1.6,东17舍516
2191055725,方杨,女,2006-02-01,1.56,东2舍520
2220306041,王文,女,2006-02-24,1.51,西22舍627
2200041111,张丽丽,男,2001-04-22,1.82,西9舍719
2196743302,王勇,女,2002-03-05,1.7,东13舍125
2220218925,伍桂英,男,2002-06-03,1.79,东5舍330
2228380488,杜桂花,男,1999-10-05,1.7,东4舍901
2205114346,蔡东,男,2003-10-20,1.7,东12舍406
2212233276,杨建华,男,2001-07-19,1.7,西2舍420
2190790485,王超,女,2006-11-28,1.58,东4舍516
2195337731,方阳,男,2001-04-28,1.58,东10舍506
2219330656,张凯,女,2006-06-26,1.75,东2舍603
2220918762,郑红梅,女,2006-10-16,1.55,东10舍310
2217761292,杨建军,男,2004-12-12,1.85,西17舍202
2217579520,胡晨,男,2002-03-25,1.6,西8舍621
2226509578,曹秀芳,男,2003-09-10,1.84,西13舍903
2224395501,杨华,男,1999-08-31,1.71,西21舍123
2216980255,公瑞,男,2002-11-02,1.71,东10舍719
2208190275,袁帆,男,2005-09-17,1.8,西8舍718
2196763308,李金凤,男,2002-01-20,1.68,西21舍429
2200835192,褚博,男,2004-09-09,1.62,西2舍623
2197367706,唐桂珍,女,2004-02-29,1.68,东6舍730
2206251098,何彬,女,2001-03-01,1.49,西7舍212
2225843795,吴桂芝,女,2004-01-05,1.58,东2舍220
2226160595,郑燕,男,2003-03-21,1.65,西21舍122
2222110526,郑雪,男,2006-11-01,1.52,西12舍602
2216995411,薛涛,男,1999-08-14,1.78,东2舍513
2197399047,梁杨,男,2007-02-17,1.65,东8舍327
2226330143,孔波,女,2007-03-05,1.6,东4舍505
2211746462,唐玉兰,女,2000-06-30,1.74,西16舍611
2226896601,王成,男,2004-12-04,1.84,西19舍230
2215711040,高强,女,2000-03-25,1.36,西3舍520
2197296330,吴晨,女,2005-04-26,1.57,东7舍920
2217183805,韦玉英,女,2000-01-09,1.59,东20舍104
2219142433,徐涛,女,2004-11-21,1.68,东13舍212
2223794163,郑丽华,男,2005-05-28,1.66,东3舍709
2217951857,何丹,男,2005-05-27,1.65,东19舍504
2195724588,蔡秀珍,男,2000-06-06,1.83,西6舍819
2201619939,王玲,男,2003-02-03,1.58,西18舍726
2228503499,李波,男,2001-12-08,1.7,东16舍509
2194511227,桂建华,女,2004-01-10,1.58,西6舍218
2200588520,张静,男,2000-02-16,1.6,西4舍609
2205124946,王欣,男,2004-10-24,1.67,东17舍505
2202815351,林磊,女,2007-04-19,1.61,西3舍804
2223173683,葛红,男,2002-04-30,1.7,西22舍226
2228525522,吴秀芳,女,2007-04-17,1.61,西10舍228
2205573789,郝伟,女,2000-11-30,1.54,东17舍707
2229508732,张亮,女,2000-10-16,1.59,东9舍322
2191604943,薛春梅,女,2005-09-03,1.57,东5舍319
2213933900,柳柳,女,2002-02-13,1.6,西17舍526
2193000284,孙斌,男,2002-08-26,1.75,东14舍415
2190930622,吴秀荣,男,2000-10-08,1.72,西14舍906
2209157330,徐波,男,2000-06-14,1.6,西20舍411
2190670134,冯秀荣,男,2004-08-14,1.78,东22舍726
2225110198,郑磊,男,2006-10-30,1.85,西22舍418
2197225523,骆淑兰,男,2003-01-10,1.84,东7舍124
2223075256,陈楠,女,2004-02-16,1.48,西11舍515
2207181513,李芳,女,2000-05-02,1.63,东7舍513
2207803235,陈秀芳,女,2004-04-07,1.51,东17舍820
2225213875,孟伟,男,2001-02-02,1.77,东18舍702
2201854342,吴春梅,男,2007-03-13,1.63,西12舍625
2198179028,王建国,女,1999-08-10,1.45,西10舍201
2224154242,邹杨,男,2005-06-26,1.55,东6舍412
2193944708,王桂芳,男,2005-07-12,1.76,东20舍930
2202729155,许婷婷,男,2005-06-23,1.58,西5舍807
2216961442,张晨,女,2006-02-02,1.79,西22舍808
2209914351,钟秀云,男,2001-12-24,1.91,东8舍921
2193805102,徐桂珍,女,2003-02-10,1.61,东4舍802
2223750598,郝鹏,女,2003-02-18,1.52,东6舍321
2201301013,高宁,女,2003-03-02,1.56,东21舍925
2196642622,李雪梅,女,2007-01-10,1.59,西5舍929
2207524484,蒋琴,女,1999-06-29,1.58,西11舍814
2215459857,陈颖,女,2006-10-13,1.46,西16舍817
2201731278,吴博,女,2007-01-17,1.46,东22舍805
2214961978,王亮,男,2005-01-01,1.63,东10舍218
2213458063,陈瑞,女,2006-04-30,1.57,西12舍329
2221950956,陈桂香,男,2003-04-17,1.7,西22舍321
2204541258,李旭,男,2003-07-27,1.72,西5舍909
2215016215,熊芳,女,2003-03-11,1.5,西2舍412
2204588181,李芳,女,2005-02-27,1.41,西14舍626
2223041465,刘红霞,男,2006-12-21,1.58,西8舍526
2229470316,张宁,男,2002-12-05,1.6,东18舍402
2198451088,龚桂香,男,2000-05-06,1.74,西14舍322
2207563196,陈静,女,2007-01-21,1.61,西22舍219
2227864088,皮帆,男,2000-09-10,1.83,东18舍925
2192461001,张桂花,男,1999-09-19,1.75,东22舍429
2207808514,傅萍,女,2000-10-31,1.68,东10舍201
2191746172,段秀荣,男,2002-12-29,1.68,西22舍103
2200871968,王玉华,女,2005-05-21,1.5,东20舍909
2196047702,邱冬梅,男,2005-05-31,1.59,西8舍211
2216297142,农桂兰,女,2001-07-29,1.8,西19舍621
2224117910,伍玲,男,2004-06-18,1.89,东1舍211
2224214516,白婷,男,2001-09-17,1.74,西9舍723
2212600905,刘佳,男,2005-05-17,1.72,东9舍417
2214394984,陈慧,女,2003-02-02,1.6,东11舍829
2194802192,陈淑英,女,2004-05-11,1.72,西12舍411
2224678597,张玉英,女,2006-10-10,1.55,西14舍130
2215013587,马秀华,男,2002-06-27,1.98,东21舍115
2215840910,陈佳,男,2002-05-07,1.78,东8舍213
2223454334,李秀芳,女,2006-06-11,1.67,西15舍115
2216358105,宋鹏,男,2001-01-19,1.76,西4舍121
2219786918,薛秀兰,男,2001-08-28,1.93,西11舍705
2213237119,杜桂花,男,2000-05-22,1.54,东8舍520
2215574423,易荣,男,2001-04-22,1.71,东8舍603
2226702923,魏龙,男,2007-04-01,1.63,西21舍820
2194251898,祁波,女,2000-12-11,1.56,西10舍118
2209460952,曹东,女,2002-11-11,1.72,西4舍211
2206845885,白强,男,2004-01-24,1.59,西19舍624
2204205606,孟柳,男,2006-11-09,1.74,西1舍525
2224884323,刘娜,男,2003-06-24,1.57,西8舍306
2211734441,陈秀梅,女,2000-01-31,1.59,东13舍120
2204914795,杨琴,女,2007-03-18,1.6,西1舍230
2210263238,张佳,男,2000-10-30,1.73,东6舍524
2225848367,刘颖,男,2004-04-08,1.62,西9舍920
2218678735,李倩,女,2005-08-28,1.56,东2舍809
2203584520,徐慧,男,2003-12-04,1.57,西18舍506
2207616121,王杰,女,2001-08-23,1.34,东21舍703
2219106412,梁波,女,2005-11-27,1.37,东7舍530
2227520560,赵彬,男,2005-08-08,1.75,西9舍807
2221681431,孙凤兰,女,2006-07-01,1.45,西10舍106
2222870309,王秀云,男,2006-03-16,1.73,东9舍424
2225515260,张洁,女,2003-05-10,1.64,东5舍713
2192289261,彭洁,女,2000-04-27,1.61,东11舍125
2228504843,彭畅,女,2001-04-05,1.73,东20舍616
2207826265,卞颖,女,2001-05-09,1.73,东8舍520
2200474051,李霞,男,2004-03-19,1.67,东20舍918
2199463273,王坤,男,2005-04-09,1.5,西21舍613
2195440826,刘颖,女,2001-02-27,1.55,西1舍603
2214892779,张艳,女,2005-02-21,1.56,东7舍719
2197787288,时华,女,1999-09-22,1.49,东10舍404
2211217267,姚淑珍,男,2006-01-05,1.71,西19舍403
2223812885,何淑英,男,2003-10-19,1.72,东13舍110
2197114094,葛桂英,女,2003-11-01,1.43,西5舍411
2224052235,滕静,男,2006-06-02,1.77,东22舍125
2191319905,黄丽,女,2006-07-18,1.56,东21舍806
2192828614,孙利,女,2000-05-26,1.63,东12舍813
2209945562,卢想,男,2001-10-19,1.73,西19舍704
2212322656,张建平,男,2003-05-02,1.54,西19舍703
2195165096,张红霞,女,2003-09-01,1.72,西19舍930
2203697626,姜玉英,男,1999-11-04,1.65,东11舍930
2195858555,马玉兰,男,1999-09-24,1.73,西6舍324
2196974316,熊雪梅,男,2002-09-20,1.66,东19舍722
2218812209,刘凯,女,2000-12-31,1.5,西9舍218
2209052715,马建平,女,2001-01-29,1.41,西9舍312
2225124253,张倩,男,2005-08-19,1.63,西22舍314
2218907482,刘杨,男,2003-12-08,1.66,东12舍725
2197475022,张莹,女,2002-09-19,1.73,东16舍814
2202363375,王琳,女,2005-07-21,1.46,西9舍511
2213333430,葛凤英,男,2006-01-03,1.64,西19舍513
2193243127,袁颖,女,2005-09-25,1.45,东20舍222
2193306812,齐强,女,2002-06-14,1.48,东20舍609
2226573537,潘敏,女,2005-06-12,1.65,东5舍611
2207256706,王健,男,2005-08-16,1.74,东14舍329
2226606004,欧阳莹,女,2002-01-15,1.53,西4舍327
2192563481,钟刚,男,2002-11-04,1.65,西20舍225
